customer_id,total_orders,avg_order_value,avg_delivery_time,avg_rating,discount_rate,recency_days,order_frequency,value_per_minute,rating_discount_interaction,cluster_id,churn,churn_probability,risk_level,avg_sentiment,neg_review_ratio,channel,lat,lng,region,city
10411,6,38.24,39.333333333333336,3.883333333333333,0.1666666666666666,14,0.4,0.948099173553719,0.6472222222222221,1,0,0.5825662,Medium,3.0,0.0,Chat,1.321461,103.811463,Asia,Singapore
10141,4,34.4025,49.75,3.45,0.25,14,0.2666666666666666,0.6778817733990149,0.8625,1,0,0.5461804,Medium,3.0,0.0,Chat,24.665995,46.681604,Middle East,Riyadh
10153,12,39.8475,36.833333333333336,3.616666666666666,0.3333333333333333,14,0.8,1.053237885462555,1.2055555555555555,0,0,0.58978313,Medium,2.333333333333333,0.6666666666666666,Chat,40.375059,-3.704288,Europe,Madrid
10204,6,26.85166666666667,43.833333333333336,3.9333333333333336,0.6666666666666666,14,0.4,0.5989219330855019,2.6222222222222222,1,0,0.5825662,Medium,4.0,0.0,Chat,40.704094,-74.033082,USA,New York
10536,10,35.948,56.7,3.83,0.5,14,0.6666666666666666,0.6230155979202773,1.915,0,0,0.5461804,Medium,2.6666666666666665,0.3333333333333333,Chat,24.743472,46.626739,Middle East,Riyadh
10480,10,38.279,30.6,2.74,0.6,14,0.6666666666666666,1.2113607594936706,1.644,0,0,0.5461804,Medium,4.0,0.0,Chat,40.437623,-3.745936,Europe,Madrid
11380,6,29.191666666666663,45.0,3.733333333333334,0.1666666666666666,14,0.4,0.6346014492753622,0.6222222222222222,1,0,0.5461804,Medium,5.0,0.0,Social,51.480173,-0.081407,Europe,London
10825,8,27.64125,44.25,3.7,0.25,14,0.5333333333333333,0.6108563535911602,0.925,1,0,0.5945021,Medium,3.0,0.0,Email,41.874971,12.530033,Europe,Rome
11414,5,42.52,31.4,3.12,0.2,14,0.3333333333333333,1.3123456790123456,0.6240000000000001,0,0,0.5452671,Medium,3.0,0.0,Email,41.883009,12.503088,Europe,Rome
10931,7,42.89571428571429,35.285714285714285,3.757142857142857,0.4285714285714285,14,0.4666666666666667,1.182165354330709,1.610204081632653,0,0,0.55034,Medium,4.0,0.0,Chat,13.751255,100.549542,Asia,Bangkok
10494,10,49.402,48.9,3.3,0.4,14,0.6666666666666666,0.9900200400801604,1.32,0,0,0.5461804,Medium,1.0,1.0,Chat,48.885911,2.341704,Europe,Paris
10918,12,46.79416666666666,40.333333333333336,3.466666666666667,0.5,14,0.8,1.1321169354838707,1.7333333333333334,0,0,0.5461804,Medium,4.5,0.0,Email,35.71164,139.652934,Asia,Tokyo
10842,8,52.510000000000005,50.5,3.2875,0.625,14,0.5333333333333333,1.019611650485437,2.0546875,0,0,0.5461804,Medium,5.0,0.0,Email,3.150896,101.646191,Asia,Kuala Lumpur
11420,6,51.97166666666667,35.0,4.333333333333333,0.1666666666666666,14,0.4,1.4436574074074076,0.7222222222222221,1,0,0.54875636,Medium,4.0,0.0,Social,52.559298,13.404531,Europe,Berlin
10100,12,51.21083333333333,36.16666666666666,3.266666666666667,0.1666666666666666,14,0.8,1.3778699551569509,0.5444444444444445,0,0,0.55034,Medium,4.0,0.0,Chat,40.762322,-73.96629,USA,New York
10949,7,42.56,41.71428571428572,3.557142857142857,0.2857142857142857,14,0.4666666666666667,0.9963879598662208,1.0163265306122449,0,0,0.55034,Medium,3.0,0.0,Chat,41.872008,12.526276,Europe,Rome
11256,12,42.56,43.91666666666666,4.033333333333333,0.3333333333333333,14,0.8,0.9475324675324676,1.3444444444444443,0,0,0.5812162,Medium,2.857142857142857,0.5714285714285714,Chat,41.875895,12.529141,Europe,Rome
10017,5,58.762,39.2,3.64,0.6,14,0.3333333333333333,1.4617412935323382,2.184,0,0,0.55034,Medium,2.0,1.0,Chat,51.522003,-0.079292,Europe,London
11459,12,51.3425,38.75,3.2583333333333333,0.25,14,0.8,1.291635220125786,0.8145833333333333,0,0,0.55034,Medium,3.0,0.25,Email,41.919657,-87.640696,USA,Chicago
11233,10,43.698,38.5,3.9,0.3,14,0.6666666666666666,1.1062784810126582,1.17,0,0,0.5461804,Medium,3.0,0.0,Email,28.741984,77.093152,India,Delhi
10752,9,47.684444444444445,61.11111111111112,4.122222222222223,0.2222222222222222,14,0.6,0.7677280858676208,0.9160493827160494,1,0,0.5461804,Medium,5.0,0.0,Social,13.109159,80.30615,India,Chennai
11130,7,54.105714285714285,54.71428571428572,3.3000000000000003,0.4285714285714285,14,0.4666666666666667,0.9711282051282052,1.4142857142857144,0,0,0.55034,Medium,4.333333333333333,0.0,Chat,35.655911,139.662225,Asia,Tokyo
10252,13,46.58692307692308,36.92307692307692,3.261538461538461,0.5384615384615384,14,0.8666666666666667,1.2284584178498987,1.7562130177514792,0,0,0.5812162,Medium,3.6666666666666665,0.0,Social,35.654716,139.638689,Asia,Tokyo
11119,10,46.997,42.8,3.45,0.4,14,0.6666666666666666,1.0729908675799087,1.38,0,0,0.5461804,Medium,2.0,1.0,Email,37.76955,-122.387345,USA,San Francisco
10068,10,36.824,45.7,3.43,0.2,14,0.6666666666666666,0.7885224839400428,0.6859999999999999,1,0,0.5958755,Medium,4.333333333333333,0.0,Email,24.450371,54.425147,Middle East,Abu Dhabi
10661,15,34.80133333333333,45.53333333333333,3.553333333333333,0.2,14,1.0,0.7478796561604585,0.7106666666666667,1,0,0.58731014,Medium,3.333333333333333,0.3333333333333333,Chat,17.372655,78.502414,India,Hyderabad
10631,10,51.182,36.9,3.38,0.4,14,0.6666666666666666,1.350448548812665,1.352,0,0,0.5988595,Medium,4.0,0.0,Email,1.371061,103.862452,Asia,Singapore
11184,15,42.504666666666665,40.333333333333336,3.553333333333333,0.2,14,1.0,1.0283387096774192,0.7106666666666667,0,0,0.55034,Medium,4.142857142857143,0.2857142857142857,Email,13.065871,80.235416,India,Chennai
11021,5,43.806,52.2,2.8600000000000003,0.4,15,0.3125,0.8234210526315788,1.144,0,0,0.55034,Medium,3.333333333333333,0.3333333333333333,Email,40.663187,-74.025096,USA,New York
10726,10,42.503,39.9,3.28,0.1,15,0.625,1.0391931540342298,0.328,0,0,0.5461804,Medium,4.0,0.2,Email,34.016214,-118.197474,USA,Los Angeles
10577,8,40.20875,51.625,3.6125,0.5,15,0.5,0.764061757719715,1.80625,0,0,0.59860563,Medium,2.25,0.5,Chat,24.723971,46.687708,Middle East,Riyadh
10272,13,36.29615384615385,50.84615384615385,3.5461538461538464,0.3076923076923077,15,0.8125,0.7000741839762612,1.0911242603550295,1,0,0.59092706,Medium,3.5,0.5,Social,24.496647,54.395332,Middle East,Abu Dhabi
11443,13,47.57538461538461,46.46153846153846,3.6,0.2307692307692307,15,0.8125,1.0023987034035655,0.8307692307692307,0,0,0.57645273,Medium,5.0,0.0,Social,29.732014,-95.38214,USA,Houston
10939,14,34.153571428571425,37.21428571428572,3.107142857142857,0.1428571428571428,15,0.875,0.8937383177570092,0.4438775510204081,1,0,0.5461804,Medium,3.6666666666666665,0.3333333333333333,Social,1.315127,103.769811,Asia,Singapore
10352,8,55.28125,41.0,3.3875,0.0,15,0.5,1.316220238095238,0.0,0,0,0.5974894,Medium,2.333333333333333,0.6666666666666666,Social,13.120452,80.252904,India,Chennai
10288,10,42.211,41.0,3.5700000000000003,0.5,15,0.625,1.0050238095238095,1.785,0,0,0.58731014,Medium,3.0,0.5,Email,40.368455,-3.701014,Europe,Madrid
10815,12,49.54083333333333,47.41666666666666,3.616666666666666,0.25,15,0.75,1.0232185886402754,0.9041666666666668,0,0,0.5461804,Medium,4.333333333333333,0.1666666666666666,Email,24.439147,54.423287,Middle East,Abu Dhabi
10442,11,31.26,43.18181818181818,3.163636363636364,0.3636363636363636,15,0.6875,0.707530864197531,1.150413223140496,0,0,0.56617284,Medium,5.0,0.0,Social,48.824347,2.357363,Europe,Paris
11394,9,34.96,47.22222222222222,3.577777777777778,0.3333333333333333,15,0.5625,0.7249769585253456,1.1925925925925926,1,0,0.5825662,Medium,2.6666666666666665,0.6666666666666666,Social,1.388154,103.84994,Asia,Singapore
10219,6,59.953333333333326,25.166666666666668,3.233333333333333,0.3333333333333333,15,0.375,2.291210191082802,1.0777777777777775,0,0,0.5988595,Medium,3.0,0.0,Email,25.213181,55.316883,Middle East,Dubai
11263,5,30.226,55.0,3.28,0.6,15,0.3125,0.53975,1.968,0,0,0.5452671,Medium,3.0,0.0,Social,52.536386,13.416241,Europe,Berlin
10378,10,51.326,48.7,3.17,0.2,15,0.625,1.0327162977867204,0.634,0,0,0.5461804,Medium,3.0,0.0,Chat,-6.220714,106.818603,Asia,Jakarta
10501,9,45.53,43.11111111111112,3.1222222222222222,0.4444444444444444,15,0.5625,1.0321662468513852,1.3876543209876542,0,0,0.5461804,Medium,2.5,0.5,Chat,17.341526,78.468597,India,Hyderabad
11279,8,53.2175,46.75,4.15,0.5,15,0.5,1.114502617801047,2.075,0,0,0.59094304,Medium,5.0,0.0,Chat,1.328709,103.869753,Asia,Singapore
10326,10,39.677,45.9,3.56,0.2,15,0.625,0.8459914712153518,0.7120000000000001,1,0,0.5461804,Medium,5.0,0.0,Chat,25.304155,51.490922,Middle East,Doha
11148,7,39.10000000000001,41.142857142857146,3.242857142857143,0.4285714285714285,16,0.4117647058823529,0.9277966101694916,1.389795918367347,0,0,0.5461804,Medium,2.0,1.0,Email,29.768647,-95.347347,USA,Houston
11417,10,35.849000000000004,37.3,3.59,0.3,16,0.5882352941176471,0.936005221932115,1.077,1,0,0.5461804,Medium,2.0,0.6666666666666666,Chat,28.697758,77.093682,India,Delhi
10980,9,47.41444444444445,43.888888888888886,3.7222222222222223,0.2222222222222222,16,0.5294117647058824,1.056262376237624,0.8271604938271605,0,0,0.5945021,Medium,3.333333333333333,0.3333333333333333,Chat,40.379717,-3.752735,Europe,Madrid
10238,10,32.266,35.0,3.43,0.4,16,0.5882352941176471,0.8962777777777777,1.372,0,0,0.5812162,Medium,5.0,0.0,Chat,24.748871,46.717709,Middle East,Riyadh
10310,10,42.601,44.6,3.1,0.4,16,0.5882352941176471,0.9342324561403508,1.2400000000000002,0,0,0.5911615,Medium,3.75,0.25,Email,37.81424,-122.463803,USA,San Francisco
10649,6,36.98833333333334,34.0,3.233333333333333,0.5,16,0.3529411764705882,1.056809523809524,1.6166666666666665,0,0,0.5974894,Medium,5.0,0.0,Social,3.110784,101.695386,Asia,Kuala Lumpur
11337,11,45.78,48.18181818181818,3.8818181818181823,0.3636363636363636,16,0.6470588235294118,0.9308317929759704,1.4115702479338843,0,0,0.54947007,Medium,2.6666666666666665,0.3333333333333333,Chat,40.680314,-74.003894,USA,New York
10365,9,39.98777777777778,51.22222222222222,3.8,0.5555555555555556,16,0.5294117647058824,0.7657234042553192,2.111111111111111,0,0,0.5461804,Medium,1.0,1.0,Email,25.264628,51.522217,Middle East,Doha
10382,11,33.56272727272727,41.45454545454545,3.881818181818181,0.2727272727272727,16,0.6470588235294118,0.7905567451820129,1.058677685950413,1,0,0.5812162,Medium,5.0,0.0,Social,25.274964,51.481126,Middle East,Doha
11089,10,44.504000000000005,40.5,3.14,0.4,16,0.5882352941176471,1.0723855421686748,1.256,0,0,0.5706453,Medium,3.0,0.0,Email,34.04645,-118.219932,USA,Los Angeles
10392,11,39.88818181818181,48.54545454545455,3.3909090909090907,0.2727272727272727,16,0.6470588235294118,0.8050825688073393,0.924793388429752,0,0,0.5461804,Medium,2.5,0.5,Chat,1.354484,103.774384,Asia,Singapore
10935,14,47.54785714285714,56.0,3.4714285714285715,0.5,16,0.8235294117647058,0.834172932330827,1.7357142857142858,0,0,0.5461804,Medium,4.0,0.2,Email,41.851407,-87.634572,USA,Chicago
10148,11,44.51181818181818,57.63636363636363,3.5181818181818185,0.4545454545454545,16,0.6470588235294118,0.7591162790697674,1.5991735537190084,0,0,0.57021,Medium,3.5,0.1666666666666666,Email,24.439093,54.334387,Middle East,Abu Dhabi
10409,8,42.885,41.0,3.6625,0.25,16,0.4705882352941176,1.0210714285714286,0.915625,0,0,0.5675603,Medium,3.0,0.0,Chat,24.725949,46.628169,Middle East,Riyadh
10078,9,46.09111111111111,54.44444444444444,3.411111111111111,0.3333333333333333,16,0.5294117647058824,0.8313026052104209,1.1370370370370368,0,0,0.59778607,Medium,5.0,0.0,Email,48.884592,2.335718,Europe,Paris
10925,11,51.558181818181815,45.63636363636363,3.427272727272728,0.6363636363636364,16,0.6470588235294118,1.1055360623781676,2.1809917355371904,0,0,0.5452671,Medium,2.5,0.5,Social,40.391154,-3.74372,Europe,Madrid
10837,13,40.20076923076923,37.53846153846154,3.5,0.3076923076923077,16,0.7647058823529411,1.04313373253493,1.076923076923077,0,0,0.5647227,Medium,3.5,0.5,Email,13.039598,80.236594,India,Chennai
10470,16,44.65,43.5625,3.43125,0.5625,16,0.9411764705882352,1.0019635343618514,1.930078125,0,0,0.5461804,Medium,3.333333333333333,0.3333333333333333,Chat,24.405999,54.345476,Middle East,Abu Dhabi
10854,7,48.59571428571429,49.142857142857146,3.7714285714285714,0.1428571428571428,16,0.4117647058823529,0.9691452991452992,0.5387755102040815,0,0,0.5452671,Medium,5.0,0.0,Social,48.824368,2.33802,Europe,Paris
10129,10,43.075,49.0,3.69,0.4,16,0.5882352941176471,0.8615,1.476,0,0,0.58354753,Medium,3.5,0.25,Chat,34.050472,-118.205024,USA,Los Angeles
11488,4,36.9425,50.75,3.6,0.0,16,0.2352941176470588,0.7138647342995169,0.0,1,0,0.56401026,Medium,3.0,0.0,Email,3.101373,101.665456,Asia,Kuala Lumpur
11181,10,44.510000000000005,49.8,3.63,0.3,16,0.5882352941176471,0.8761811023622049,1.089,0,0,0.5988595,Medium,2.0,0.5,Chat,37.740192,-122.370555,USA,San Francisco
10169,7,44.81285714285714,44.71428571428572,3.6571428571428575,0.1428571428571428,16,0.4117647058823529,0.98028125,0.5224489795918368,1,0,0.5945021,Medium,3.0,0.0,Email,3.126086,101.710597,Asia,Kuala Lumpur
10484,13,36.894615384615385,44.76923076923077,2.946153846153846,0.4615384615384615,17,0.7222222222222222,0.8061008403361345,1.3597633136094671,0,0,0.60012627,High,3.333333333333333,0.3333333333333333,Social,51.481938,-0.173566,Europe,London
11376,5,54.54600000000001,52.6,4.64,0.4,17,0.2777777777777778,1.0176492537313433,1.856,0,0,0.5461804,Medium,3.5,0.5,Email,28.74662,77.079224,India,Delhi
10780,12,31.58666666666667,51.75,2.858333333333334,0.25,17,0.6666666666666666,0.5987993680884677,0.7145833333333335,0,0,0.5461804,Medium,4.5,0.0,Chat,29.744764,-95.405951,USA,Houston
10528,9,32.882222222222225,37.22222222222222,3.288888888888889,0.2222222222222222,17,0.5,0.8602906976744187,0.7308641975308642,1,0,0.59875757,Medium,3.0,0.0,Chat,41.841616,-87.595297,USA,Chicago
11411,8,40.3725,35.25,3.6,0.375,17,0.4444444444444444,1.1137241379310343,1.35,0,0,0.58689797,Medium,3.0,0.0,Email,41.925691,-87.634359,USA,Chicago
11177,12,36.93666666666667,48.333333333333336,3.4166666666666665,0.3333333333333333,17,0.6666666666666666,0.7487162162162162,1.1388888888888888,0,0,0.57645273,Medium,3.6666666666666665,0.3333333333333333,Social,3.108401,101.668615,Asia,Kuala Lumpur
10945,8,54.5775,46.0,3.7625,0.625,17,0.4444444444444444,1.1612234042553191,2.3515625,0,0,0.5869129,Medium,3.5,0.5,Social,40.427605,-3.678354,Europe,Madrid
10103,9,37.958888888888886,46.11111111111112,3.688888888888889,0.3333333333333333,17,0.5,0.8057311320754715,1.2296296296296296,1,0,0.5647227,Medium,4.0,0.0,Chat,34.042852,-118.194738,USA,Los Angeles
10435,5,37.9,42.6,3.5200000000000005,0.2,17,0.2777777777777778,0.8692660550458715,0.7040000000000002,1,0,0.58731014,Medium,4.0,0.0,Chat,34.078957,-118.283677,USA,Los Angeles
10367,7,47.26,37.71428571428572,3.3285714285714287,0.4285714285714285,17,0.3888888888888889,1.2207380073800738,1.426530612244898,0,0,0.5461804,Medium,5.0,0.0,Chat,19.106991,72.832693,India,Mumbai
10398,7,35.69857142857143,46.0,3.128571428571429,0.2857142857142857,17,0.3888888888888889,0.7595440729483283,0.8938775510204081,0,0,0.5461804,Medium,3.4,0.4,Email,28.699769,77.120592,India,Delhi
10734,10,46.308,34.8,3.31,0.5,17,0.5555555555555556,1.2935195530726258,1.655,0,0,0.5461804,Medium,2.0,1.0,Email,40.395616,-3.674371,Europe,Madrid
11470,3,34.31333333333333,52.0,3.766666666666667,0.0,17,0.1666666666666666,0.6474213836477988,0.0,1,0,0.54875636,Medium,1.0,1.0,Social,51.549345,-0.123153,Europe,London
10084,8,38.75625,48.625,3.525,0.5,17,0.4444444444444444,0.7809823677581864,1.7625,0,0,0.5715103,Medium,5.0,0.0,Email,24.486612,54.342393,Middle East,Abu Dhabi
10496,9,40.78666666666666,58.66666666666666,3.344444444444445,0.3333333333333333,17,0.5,0.6835754189944133,1.1148148148148147,0,0,0.59860563,Medium,3.0,0.6,Chat,12.977602,77.612886,India,Bangalore
10819,13,42.48307692307692,36.76923076923077,3.630769230769231,0.0769230769230769,17,0.7222222222222222,1.124806517311609,0.2792899408284024,1,0,0.59778607,Medium,3.0,0.5,Email,25.252481,51.561648,Middle East,Doha
10670,4,30.165,51.75,3.8,0.5,17,0.2222222222222222,0.5718483412322275,1.9,1,0,0.5461804,Medium,3.0,0.0,Chat,13.773257,100.537617,Asia,Bangkok
11300,5,34.554,43.8,3.6800000000000006,0.0,18,0.2631578947368421,0.771294642857143,0.0,1,0,0.60012627,High,3.25,0.25,Email,24.751022,46.662071,Middle East,Riyadh
11304,7,43.78285714285715,43.0,3.585714285714286,0.5714285714285714,18,0.3684210526315789,0.9950649350649352,2.048979591836735,0,0,0.5461804,Medium,3.0,0.0,Chat,40.687242,-73.986155,USA,New York
10384,6,43.28333333333333,39.833333333333336,3.633333333333333,0.3333333333333333,18,0.3157894736842105,1.0599999999999998,1.2111111111111108,0,0,0.5461804,Medium,4.0,0.0,Chat,25.326369,51.488452,Middle East,Doha
10427,8,33.5175,50.25,2.6875,0.375,18,0.4210526315789473,0.6539999999999999,1.0078125,0,0,0.5461804,Medium,3.5,0.5,Chat,51.490949,-0.121595,Europe,London
10239,4,55.605,54.75,3.525,0.0,18,0.2105263157894736,0.9973991031390136,0.0,0,0,0.5461804,Medium,3.0,0.0,Email,13.7921,100.551353,Asia,Bangkok
10244,8,31.99,35.125,2.925,0.125,18,0.4210526315789473,0.8855363321799309,0.365625,1,0,0.5461804,Medium,5.0,0.0,Social,34.046653,-118.268052,USA,Los Angeles
10573,9,41.26222222222222,43.66666666666666,3.033333333333333,0.3333333333333333,18,0.4736842105263157,0.9237810945273632,1.011111111111111,0,0,0.5911615,Medium,3.0,0.5,Chat,24.435177,54.365034,Middle East,Abu Dhabi
11301,11,39.97272727272728,44.45454545454545,3.2363636363636363,0.5454545454545454,18,0.5789473684210527,0.8794000000000001,1.7652892561983469,0,0,0.59723526,Medium,2.0,1.0,Social,13.737062,100.518558,Asia,Bangkok
11093,10,39.529,43.9,3.5700000000000003,0.7,18,0.5263157894736842,0.880378619153675,2.499,0,0,0.5988595,Medium,3.0,0.5,Email,3.120509,101.714087,Asia,Kuala Lumpur
10630,5,55.19199999999999,40.0,3.44,0.4,18,0.2631578947368421,1.3461463414634145,1.376,0,0,0.5642781,Medium,5.0,0.0,Social,37.823985,-122.40413,USA,San Francisco
10011,13,47.84769230769231,39.92307692307692,3.1538461538461537,0.3076923076923077,18,0.6842105263157895,1.1692105263157897,0.970414201183432,0,0,0.57194525,Medium,3.0,0.25,Email,25.237187,55.320701,Middle East,Dubai
10073,10,62.53,50.1,3.55,0.2,18,0.5263157894736842,1.2236790606653618,0.71,0,0,0.60012627,High,3.0,0.0,Chat,1.375414,103.83279,Asia,Singapore
10213,13,41.63307692307693,46.0,3.746153846153846,0.3846153846153846,18,0.6842105263157895,0.8858101472995091,1.440828402366864,0,0,0.5754055,Medium,2.0,0.5,Email,35.674665,139.621717,Asia,Tokyo
10140,10,34.784000000000006,55.7,3.29,0.1,18,0.5263157894736842,0.6134744268077602,0.329,1,0,0.5461804,Medium,4.333333333333333,0.0,Social,17.376423,78.504432,India,Hyderabad
10955,11,33.54272727272728,41.90909090909091,3.863636363636364,0.3636363636363636,18,0.5789473684210527,0.7817161016949153,1.4049586776859504,1,0,0.5958755,Medium,2.833333333333333,0.5,Email,3.107158,101.680719,Asia,Kuala Lumpur
10440,7,40.24428571428572,52.85714285714285,3.071428571428572,0.7142857142857143,18,0.3684210526315789,0.747241379310345,2.1938775510204085,0,0,0.5881912,Medium,5.0,0.0,Email,28.699681,77.151949,India,Delhi
11460,8,26.26875,40.5,3.7875,0.125,18,0.4210526315789473,0.6329819277108434,0.4734374999999999,1,0,0.5988595,Medium,3.25,0.25,Email,24.435551,54.42003,Middle East,Abu Dhabi
10509,7,54.98142857142857,48.85714285714285,3.0142857142857147,0.1428571428571428,18,0.3684210526315789,1.1027793696275072,0.4306122448979592,0,0,0.59092706,Medium,4.333333333333333,0.0,Social,24.460712,54.327325,Middle East,Abu Dhabi
10338,8,50.78,35.5,3.8,0.625,18,0.4210526315789473,1.3912328767123288,2.375,0,0,0.5461804,Medium,3.0,0.0,Email,24.493973,54.373587,Middle East,Abu Dhabi
11475,12,41.3675,46.25,3.583333333333333,0.1666666666666666,18,0.631578947368421,0.8755026455026454,0.5972222222222222,1,0,0.5825662,Medium,1.0,1.0,Chat,52.490547,13.41362,Europe,Berlin
11489,10,48.940000000000005,45.0,3.3600000000000003,0.3,19,0.5,1.0639130434782609,1.008,0,0,0.5461804,Medium,4.5,0.0,Chat,25.227339,55.289501,Middle East,Dubai
10520,12,38.02833333333333,39.583333333333336,3.625,0.0833333333333333,19,0.6,0.9370431211498972,0.3020833333333333,1,0,0.5461804,Medium,2.4,0.8,Social,-6.212176,106.80477,Asia,Jakarta
10095,6,19.793333333333333,51.0,3.266666666666667,0.1666666666666666,19,0.3,0.3806410256410256,0.5444444444444445,1,0,0.5974894,Medium,4.0,0.3333333333333333,Email,29.725744,-95.378343,USA,Houston
10796,9,38.77555555555556,39.0,3.1888888888888887,0.2222222222222222,19,0.45,0.9693888888888887,0.7086419753086419,0,0,0.5461804,Medium,3.333333333333333,0.3333333333333333,Chat,22.533062,88.401214,India,Kolkata
10524,8,38.79125,48.875,3.2625,0.375,19,0.4,0.7777694235588972,1.2234375000000002,0,0,0.5812162,Medium,4.0,0.0,Email,41.883482,12.510081,Europe,Rome
11174,5,31.752,54.2,4.14,0.4,19,0.25,0.5752173913043478,1.656,1,0,0.5461804,Medium,3.0,0.0,Email,25.188497,55.310423,Middle East,Dubai
10132,13,55.16769230769231,45.23076923076923,3.4000000000000004,0.3076923076923077,19,0.65,1.1933111480865226,1.0461538461538462,0,0,0.5461804,Medium,2.333333333333333,0.6666666666666666,Email,25.211678,55.273791,Middle East,Dubai
10137,8,44.49875,39.375,3.5875,0.375,19,0.4,1.1021362229102167,1.3453125,0,0,0.5461804,Medium,4.0,0.3333333333333333,Email,40.694986,-73.996059,USA,New York
10783,10,37.541,44.5,3.68,0.6,19,0.5,0.825076923076923,2.208,0,0,0.55770415,Medium,2.5,0.5,Chat,29.778302,-95.324061,USA,Houston
10166,8,39.0,49.75,3.175,0.625,19,0.4,0.7684729064039408,1.984375,0,0,0.60012627,High,4.0,0.0,Social,41.946685,12.467346,Europe,Rome
11003,5,28.914,44.0,3.82,0.2,19,0.25,0.6425333333333333,0.7640000000000001,1,0,0.5461804,Medium,4.0,0.0,Email,17.423602,78.535262,India,Hyderabad
11155,10,46.209,40.4,3.25,0.6,19,0.5,1.116159420289855,1.95,0,0,0.55726594,Medium,5.0,0.0,Email,25.241389,55.293117,Middle East,Dubai
10563,6,52.51666666666667,37.66666666666666,3.4,0.5,19,0.3,1.358189655172414,1.7,0,0,0.5647227,Medium,3.0,0.6666666666666666,Social,48.876984,2.366047,Europe,Paris
10463,13,34.26384615384615,53.38461538461539,3.107692307692308,0.5384615384615384,19,0.65,0.63002828854314,1.673372781065089,0,0,0.55034,Medium,5.0,0.0,Chat,35.657341,139.61258,Asia,Tokyo
10209,11,42.89454545454546,47.18181818181818,3.536363636363636,0.3636363636363636,19,0.55,0.8902641509433963,1.2859504132231403,0,0,0.57645273,Medium,5.0,0.0,Social,13.75602,100.507711,Asia,Bangkok
10771,9,35.736666666666665,45.55555555555556,3.644444444444444,0.4444444444444444,19,0.45,0.7676133651551312,1.619753086419753,0,0,0.60012627,High,1.0,1.0,Chat,52.540853,13.378949,Europe,Berlin
11329,9,47.24888888888889,48.888888888888886,3.655555555555555,0.1111111111111111,19,0.45,0.9470824053452116,0.4061728395061728,1,0,0.55034,Medium,3.333333333333333,0.3333333333333333,Email,25.334173,51.537523,Middle East,Doha
10709,13,46.20461538461538,50.53846153846154,3.715384615384615,0.4615384615384615,19,0.65,0.896507462686567,1.714792899408284,0,0,0.5495904,Medium,4.0,0.2,Social,48.812247,2.351805,Europe,Paris
10659,7,39.40857142857143,43.42857142857143,3.157142857142857,0.4285714285714285,19,0.35,0.8870096463022508,1.353061224489796,0,0,0.5785651,Medium,3.0,0.5,Chat,25.333426,51.502827,Middle East,Doha
11260,14,44.09071428571429,49.85714285714285,3.607142857142857,0.4285714285714285,19,0.7,0.8669522471910113,1.5459183673469388,0,0,0.5988595,Medium,5.0,0.0,Social,37.764347,-122.432165,USA,San Francisco
10652,11,41.72909090909091,39.09090909090909,3.3818181818181823,0.4545454545454545,19,0.55,1.040861678004535,1.5371900826446283,0,0,0.59092706,Medium,2.0,1.0,Email,41.855142,12.507572,Europe,Rome
10300,3,53.68,43.66666666666666,2.766666666666667,0.0,19,0.15,1.2017910447761195,0.0,0,0,0.5461804,Medium,1.0,1.0,Chat,24.686732,46.659472,Middle East,Riyadh
11082,17,36.06,36.588235294117645,3.6705882352941175,0.4117647058823529,19,0.85,0.9593427230046948,1.511418685121107,0,0,0.59092706,Medium,3.6666666666666665,0.3333333333333333,Email,48.814828,2.398565,Europe,Paris
11222,7,25.0,44.142857142857146,4.085714285714286,0.5714285714285714,19,0.35,0.5537974683544303,2.3346938775510204,1,0,0.5461804,Medium,3.0,0.0,Chat,52.516615,13.438832,Europe,Berlin
10991,12,42.1275,42.91666666666666,2.908333333333333,0.3333333333333333,20,0.5714285714285714,0.9592599620493358,0.9694444444444444,0,0,0.5461804,Medium,3.0,0.0,Email,24.500763,54.355266,Middle East,Abu Dhabi
11323,7,40.31,40.57142857142857,4.042857142857143,0.1428571428571428,20,0.3333333333333333,0.9696563573883162,0.5775510204081632,1,0,0.5909236,Medium,4.0,0.0,Email,24.418924,54.400074,Middle East,Abu Dhabi
11400,7,50.72571428571428,38.0,3.685714285714286,0.5714285714285714,20,0.3333333333333333,1.3006593406593403,2.106122448979592,0,0,0.60012627,High,3.6666666666666665,0.3333333333333333,Chat,28.7466,77.066764,India,Delhi
10504,8,43.275000000000006,34.625,3.2875,0.25,20,0.3809523809523809,1.2147368421052631,0.821875,0,0,0.5988595,Medium,5.0,0.0,Email,48.874554,2.371166,Europe,Paris
10866,7,44.58428571428571,41.285714285714285,4.228571428571429,0.2857142857142857,20,0.3333333333333333,1.054358108108108,1.2081632653061225,1,0,0.5452671,Medium,4.0,0.0,Chat,-6.228131,106.879729,Asia,Jakarta
11406,4,43.6525,38.5,3.1,0.25,20,0.1904761904761904,1.1051265822784808,0.7749999999999999,0,0,0.58731014,Medium,3.0,0.0,Chat,41.88013,12.477987,Europe,Rome
10065,6,34.845000000000006,50.833333333333336,3.716666666666667,0.0,20,0.2857142857142857,0.672250803858521,0.0,1,0,0.59875757,Medium,3.0,0.0,Social,40.391717,-3.72815,Europe,Madrid
